,time,open,high,low,close,vwap,volume,count
155,1698915600,1.05990,1.06200,1.05971,1.06195,1.06117,91944.03285322,293
156,1698919200,1.06196,1.06312,1.06174,1.06294,1.06257,247305.56717984,438
157,1698922800,1.06294,1.06365,1.06200,1.06260,1.06260,1580299.35064699,1030
158,1698926400,1.06260,1.06608,1.06248,1.06587,1.06423,364329.56156774,621
159,1698930000,1.06577,1.06628,1.06391,1.06417,1.06489,1060975.48134418,1022
160,1698933600,1.06442,1.06442,1.06237,1.06325,1.06316,383417.00880735,777
161,1698937200,1.06338,1.06371,1.06110,1.06155,1.06230,567690.93001303,843
162,1698940800,1.06155,1.06177,1.06017,1.06077,1.06091,233715.26822531,638
163,1698944400,1.06076,1.06249,1.06076,1.06245,1.06186,524666.41366812,689
164,1698948000,1.06217,1.06286,1.06187,1.06223,1.06223,125324.98406707,374
165,1698951600,1.06218,1.06224,1.06123,1.06168,1.06187,71856.80163218,238
166,1698955200,1.06172,1.06202,1.06118,1.06173,1.06171,97250.31211610,334
167,1698958800,1.06189,1.06208,1.06128,1.06146,1.06164,27053.32902228,164
168,1698962400,1.06140,1.06191,1.06120,1.06131,1.06160,17402.80432649,94
169,1698966000,1.06131,1.06169,1.06109,1.06117,1.06149,75462.48711143,200
170,1698969600,1.06109,1.06169,1.06106,1.06108,1.06134,58235.80626039,113
171,1698973200,1.06140,1.06197,1.06121,1.06196,1.06148,58400.57058829,141
172,1698976800,1.06198,1.06253,1.06198,1.06225,1.06217,4434.36643342,41
173,1698980400,1.06232,1.06269,1.06225,1.06237,1.06241,5579.25524207,42
174,1698984000,1.06238,1.06276,1.06202,1.06261,1.06239,83047.59614933,155
175,1698987600,1.06248,1.06290,1.06222,1.06286,1.06280,74462.43986718,259
176,1698991200,1.06273,1.06306,1.06257,1.06306,1.06287,151056.49592804,184
177,1698994800,1.06296,1.06332,1.06242,1.06302,1.06294,260382.24713537,395
178,1698998400,1.06302,1.06325,1.06185,1.06270,1.06289,1624517.22002001,980
