,time,open,high,low,close,vwap,volume,count
327,1700831400,1.25760,1.25793,1.25720,1.25754,1.25770,117639.37828340,41
328,1700831700,1.25751,1.25763,1.25714,1.25714,1.25751,64959.97965595,21
329,1700832000,1.25688,1.25697,1.25636,1.25693,1.25669,157853.42181594,35
330,1700832300,1.25694,1.25714,1.25683,1.25691,1.25697,119114.23211157,31
331,1700832600,1.25670,1.25745,1.25670,1.25731,1.25709,175438.06648645,60
332,1700832900,1.25733,1.25770,1.25733,1.25764,1.25754,138460.11584846,38
333,1700833200,1.25764,1.25783,1.25764,1.25781,1.25773,203302.42793161,46
334,1700833500,1.25772,1.25790,1.25722,1.25750,1.25765,195701.63235375,46
335,1700833800,1.25742,1.25778,1.25742,1.25778,1.25751,180553.97969952,52
336,1700834100,1.25781,1.25806,1.25763,1.25800,1.25776,14305.28652296,22
337,1700834400,1.25797,1.25821,1.25782,1.25803,1.25800,13561.70211097,50
338,1700834700,1.25802,1.25819,1.25792,1.25802,1.25811,4481.00319552,26
339,1700835000,1.25823,1.25872,1.25816,1.25843,1.25846,60041.84194055,128
340,1700835300,1.25850,1.25922,1.25816,1.25914,1.25869,45453.79047480,112
341,1700835600,1.25908,1.25929,1.25881,1.25909,1.25910,37304.63151452,113
