,time,open,high,low,close,vwap,volume,count
191,1700790600,0.86999,0.87000,0.86999,0.87000,0.86999,3295.81917637,3
192,1700790900,0.86988,0.86989,0.86988,0.86989,0.86988,3195.55601317,2
193,1700791200,0.86987,0.87000,0.86987,0.86997,0.86993,1417.04093399,8
194,1700791500,0.86997,0.87013,0.86997,0.87013,0.87006,1139.95878956,5
195,1700791800,0.87010,0.87020,0.87010,0.87013,0.87015,4632.92033276,5
196,1700792100,0.87015,0.87016,0.87015,0.87016,0.87015,3995.83218497,5
197,1700792400,0.87016,0.87016,0.87016,0.87016,0.00000,0.00000000,0
198,1700792700,0.87010,0.87010,0.87010,0.87010,0.87010,8.84930000,1
199,1700793000,0.87003,0.87003,0.87002,0.87003,0.87002,2678.88012957,3
200,1700793300,0.87004,0.87004,0.86994,0.86994,0.87002,686.49462637,3
201,1700793600,0.86992,0.86993,0.86992,0.86993,0.86992,3578.10811152,6
202,1700793900,0.86997,0.86997,0.86997,0.86997,0.86997,21.36062163,1
203,1700794200,0.86993,0.86998,0.86993,0.86998,0.86995,49.05845718,3
204,1700794500,0.86998,0.86998,0.86998,0.86998,0.00000,0.00000000,0
205,1700794800,0.86987,0.86993,0.86986,0.86993,0.86990,277.96254577,5
206,1700795100,0.87005,0.87014,0.86992,0.86992,0.87007,1413.96458894,6
207,1700795400,0.87000,0.87000,0.86994,0.86994,0.86994,433.41290458,2
208,1700795700,0.86991,0.86995,0.86979,0.86983,0.86987,11825.17370276,7
209,1700796000,0.86985,0.86985,0.86985,0.86985,0.86985,1780.49310319,1
210,1700796300,0.86991,0.86991,0.86985,0.86985,0.86989,3368.12627219,5
211,1700796600,0.86988,0.86988,0.86985,0.86985,0.86985,757.37126553,5
212,1700796900,0.86985,0.86986,0.86985,0.86986,0.86985,5462.69480544,5
213,1700797200,0.86986,0.86986,0.86986,0.86986,0.86986,10.00000000,1
214,1700797500,0.86982,0.86982,0.86981,0.86981,0.86981,1003.06616120,3
215,1700797800,0.86984,0.86986,0.86974,0.86974,0.86984,2794.95311120,4
216,1700798100,0.86974,0.86974,0.86974,0.86974,0.00000,0.00000000,0
217,1700798400,0.86953,0.86953,0.86953,0.86953,0.86953,16.00000000,3
218,1700798700,0.86961,0.86961,0.86961,0.86961,0.86961,1276.57900319,1
219,1700799000,0.86973,0.86973,0.86973,0.86973,0.86973,283.06732221,2
220,1700799300,0.86971,0.86971,0.86971,0.86971,0.86971,5.00000000,1
221,1700799600,0.86971,0.86971,0.86971,0.86971,0.00000,0.00000000,0
222,1700799900,0.86971,0.86971,0.86971,0.86971,0.00000,0.00000000,0
223,1700800200,0.86977,0.86977,0.86968,0.86968,0.86969,49.24352424,2
224,1700800500,0.86969,0.86969,0.86955,0.86955,0.86963,3000.00000000,4
225,1700800800,0.86969,0.86969,0.86969,0.86969,0.86969,10.00000000,1
226,1700801100,0.86975,0.86975,0.86973,0.86973,0.86974,3807.08455638,2
227,1700801400,0.86967,0.86981,0.86967,0.86981,0.86973,1276.36579141,4
228,1700801700,0.86981,0.86981,0.86976,0.86976,0.86978,4582.14982352,8
229,1700802000,0.86973,0.86985,0.86973,0.86985,0.86976,29.31084033,4
230,1700802300,0.86976,0.86976,0.86973,0.86973,0.86973,1701.48648558,7
231,1700802600,0.86977,0.86978,0.86967,0.86973,0.86973,12967.00771804,7
232,1700802900,0.86966,0.86978,0.86964,0.86977,0.86968,2544.06231500,8
233,1700803200,0.86977,0.86996,0.86973,0.86973,0.86980,5390.77743134,11
234,1700803500,0.86973,0.86973,0.86973,0.86973,0.86973,341.60000000,3
